Running,Lives,Level,Points,Suspicion,Target Life Time,Missed Shots,Total Targets,Total Fake Targets,Total Approved Targets
TRUE,1,0.411764705882353,0.38429003021148,0.0146627565982405,0.37387727558669,0.314814814814815,0.361809045226131,0.328125,0.362876254180602
TRUE,1,0.294117647058824,0.246525679758308,0.00684261974584555,0.508525985614242,0.240740740740741,0.242881072026801,0.25,0.244147157190635
FALSE,1,0.117647058823529,0.113595166163142,0,0.771971227239155,0.0185185185185185,0.113902847571189,0.0625,0.115384615384615
FALSE,1,0.117647058823529,0.0640483383685801,0,0.771971227239155,0,0.0686767169179229,0.09375,0.0702341137123746
TRUE,1,0.0588235294117647,0.0489425981873112,0.00293255131964809,0.879984856441661,0,0.033500837520938,0.03125,0.0351170568561873
FALSE,1,0.0588235294117647,0.00845921450151057,0,0.879984856441661,0,0.0033500837520938,0,0.00501672240802676
TRUE,1,0.529411764705882,0.543202416918429,0.249266862170088,0.264811820464373,0.259259259259259,0.462311557788945,0.34375,0.463210702341137
FALSE,1,0.0588235294117647,0.0120845921450151,0,0.879984856441661,0,0.0067001675041876,0,0.00836120401337793
TRUE,1,0.294117647058824,0.28821752265861,0.0146627565982405,0.508525985614242,0,0.202680067001675,0.0625,0.204013377926421
TRUE,1,0.470588235294118,0.453776435045317,0.249266862170088,0.316474404469681,0.407407407407407,0.443886097152429,0.46875,0.444816053511706
TRUE,1,0.235294117647059,0.210876132930514,0.499511241446725,0.587267921302869,0,0.157453936348409,0.140625,0.158862876254181
FALSE,0.666666666666667,0.411764705882353,0.38429003021148,0,0.37387727558669,0.037037037037037,0.430485762144054,0.453125,0.431438127090301
FALSE,1,0.235294117647059,0.185498489425982,0,0.587267921302869,0.0185185185185185,0.236180904522613,0.28125,0.237458193979933
TRUE,1,0.176470588235294,0.143202416918429,1,0.674758960956899,0,0.112227805695142,0.15625,0.11371237458194
FALSE,1,0.0588235294117647,0.00483383685800604,0,0.879984856441661,0,0,0,0.00167224080267559
FALSE,1,0.117647058823529,0.0646525679758308,0,0.771971227239155,0,0.067001675041876,0.109375,0.068561872909699
TRUE,1,0.529411764705882,0.531722054380665,0.499511241446725,0.264811820464373,0.462962962962963,0.515912897822446,0.53125,0.516722408026756
TRUE,1,0.117647058823529,0.113595166163142,0.000977517106549365,0.771971227239155,0.166666666666667,0.125628140703518,0.15625,0.127090301003344
TRUE,1,0.176470588235294,0.164954682779456,0.0146627565982405,0.674758960956899,0,0.117252931323283,0.0625,0.118729096989967
TRUE,1,0.117647058823529,0.0731117824773414,0.00293255131964809,0.771971227239155,0,0.050251256281407,0.03125,0.0518394648829431
TRUE,1,0.235294117647059,0.21570996978852,0.124144672531769,0.587267921302869,0,0.157453936348409,0.109375,0.158862876254181
FALSE,1,0.0588235294117647,0.0374622356495468,0,0.879984856441661,0,0.0301507537688442,0,0.0317725752508361
TRUE,1,0.529411764705882,0.5202416918429,0.249266862170088,0.264811820464373,0.222222222222222,0.437185929648241,0.328125,0.438127090301003
TRUE,1,0.0588235294117647,0.0531722054380665,0,0.879984856441661,0.0185185185185185,0.0385259631490787,0.015625,0.040133779264214
FALSE,1,0.0588235294117647,0.0610271903323263,0,0.879984856441661,0.0185185185185185,0.0569514237855946,0,0.0585284280936455
TRUE,1,0.294117647058824,0.260422960725076,0.06158357771261,0.508525985614242,0.111111111111111,0.219430485762144,0.1875,0.220735785953177
TRUE,1,0.176470588235294,0.143202416918429,1,0.674758960956899,0,0.112227805695142,0.15625,0.11371237458194
TRUE,1,0.235294117647059,0.196374622356495,0.06158357771261,0.587267921302869,0,0.142378559463987,0.09375,0.1438127090301
TRUE,1,0.176470588235294,0.148036253776435,0.124144672531769,0.674758960956899,0,0.110552763819095,0.109375,0.112040133779264
TRUE,1,0.117647058823529,0.0924471299093656,0.00684261974584555,0.771971227239155,0,0.0653266331658292,0.046875,0.0668896321070234
FALSE,1,0.0588235294117647,0.00664652567975831,0,0.879984856441661,0,0.0016750418760469,0,0.00334448160535117
FALSE,1,0.117647058823529,0.0682779456193354,0,0.771971227239155,0.0185185185185185,0.0636515912897822,0,0.0652173913043478
TRUE,1,0.352941176470588,0.308157099697885,0.000977517106549365,0.437658243494478,0.277777777777778,0.293132328308208,0.25,0.294314381270903
TRUE,1,0.0588235294117647,0.027190332326284,0.00293255131964809,0.879984856441661,0,0.0184254606365159,0.03125,0.020066889632107
TRUE,1,0.647058823529412,0.644712990936556,0.499511241446725,0.176468801815296,0.259259259259259,0.534338358458961,0.359375,0.535117056856187
TRUE,1,0.0588235294117647,0.0465256797583082,0.000977517106549365,0.879984856441661,0,0.0301507537688442,0.015625,0.0317725752508361
FALSE,1,0.176470588235294,0.166767371601208,0,0.674758960956899,0,0.172529313232831,0.21875,0.173913043478261
TRUE,1,0.117647058823529,0.0779456193353474,0.00684261974584555,0.771971227239155,0,0.0552763819095477,0.046875,0.0568561872909699
FALSE,1,0.0588235294117647,0.0537764350453172,0,0.879984856441661,0,0.0569514237855946,0.078125,0.0585284280936455
TRUE,1,0.0588235294117647,0.0561933534743202,0.0303030303030303,0.879984856441661,0,0.0435510887772194,0.078125,0.0451505016722408
FALSE,0.666666666666667,0.235294117647059,0.241087613293051,0,0.587267921302869,0.0185185185185185,0.319932998324958,0.453125,0.321070234113712
TRUE,1,0.0588235294117647,0.0338368580060423,0.000977517106549365,0.879984856441661,0.0185185185185185,0.0268006700167504,0.03125,0.0284280936454849
TRUE,1,0.235294117647059,0.18429003021148,0.249266862170088,0.587267921302869,0,0.137353433835846,0.125,0.138795986622074
TRUE,1,0.176470588235294,0.171601208459215,0.00684261974584555,0.674758960956899,0.0925925925925926,0.147403685092127,0.125,0.148829431438127
FALSE,0.666666666666667,0.235294117647059,0.204833836858006,0,0.587267921302869,0.037037037037037,0.222780569514238,0.15625,0.224080267558528
FALSE,1,0.0588235294117647,0.0404833836858006,0,0.879984856441661,0.037037037037037,0.0619765494137353,0.125,0.0635451505016722
TRUE,1,0.352941176470588,0.347432024169184,0.000977517106549365,0.437658243494478,0.333333333333333,0.338358458961474,0.296875,0.337792642140468
FALSE,1,0.117647058823529,0.114803625377644,0,0.771971227239155,0,0.132328308207705,0.125,0.133779264214047
TRUE,1,0.294117647058824,0.266465256797583,1,0.508525985614242,0,0.197654941373534,0.15625,0.198996655518395
TRUE,1,0.117647058823529,0.0906344410876133,0.000977517106549365,0.771971227239155,0.0555555555555556,0.0770519262981574,0.0625,0.0785953177257525
TRUE,1,0.176470588235294,0.131117824773414,0.000977517106549365,0.674758960956899,0.0740740740740741,0.110552763819095,0.078125,0.112040133779264
TRUE,1,0.176470588235294,0.143202416918429,0.00684261974584555,0.674758960956899,0,0.100502512562814,0.046875,0.102006688963211
TRUE,1,0.235294117647059,0.218126888217523,0.124144672531769,0.587267921302869,0,0.159128978224456,0.109375,0.160535117056856
FALSE,0.333333333333333,0.294117647058824,0.252567975830816,0,0.508525985614242,0.0555555555555556,0.281407035175879,0.203125,0.282608695652174
TRUE,1,0.176470588235294,0.145619335347432,0.0303030303030303,0.674758960956899,0,0.105527638190955,0.078125,0.107023411371237
FALSE,1,0.117647058823529,0.108157099697885,0,0.771971227239155,0.0185185185185185,0.108877721943049,0.0625,0.110367892976589
TRUE,1,0.117647058823529,0.116616314199396,0.0146627565982405,0.771971227239155,0,0.0837520938023451,0.0625,0.0852842809364548
TRUE,1,0.529411764705882,0.506344410876133,0.249266862170088,0.264811820464373,0.203703703703704,0.420435510887772,0.296875,0.421404682274247
TRUE,1,0.294117647058824,0.276132930513595,0.0303030303030303,0.508525985614242,0.148148148148148,0.241206030150754,0.21875,0.24247491638796
TRUE,1,0.0588235294117647,0.00785498489425982,0,0.879984856441661,0,0.0016750418760469,0,0.00334448160535117
TRUE,1,0.294117647058824,0.282175226586103,0.0146627565982405,0.508525985614242,0.259259259259259,0.274706867671692,0.28125,0.275919732441472
TRUE,1,0.0588235294117647,0.0392749244712991,0.00293255131964809,0.879984856441661,0,0.0268006700167504,0.03125,0.0284280936454849
FALSE,1,0.0588235294117647,0.00483383685800604,0,0.879984856441661,0,0,0,0.00167224080267559
FALSE,1,0.411764705882353,0.372205438066465,0,0.37387727558669,0,0.38358458961474,0.390625,0.384615384615385
TRUE,1,0.470588235294118,0.480966767371601,0.000977517106549365,0.316474404469681,0.537037037037037,0.489112227805695,0.46875,0.489966555183946
TRUE,1,0.176470588235294,0.150453172205438,0.249266862170088,0.674758960956899,0,0.113902847571189,0.125,0.115384615384615
TRUE,1,0.176470588235294,0.179456193353474,0.124144672531769,0.674758960956899,0,0.132328308207705,0.109375,0.133779264214047
TRUE,1,0.117647058823529,0.0900302114803625,0.0303030303030303,0.771971227239155,0,0.067001675041876,0.078125,0.068561872909699
TRUE,1,0.117647058823529,0.121450151057402,0.000977517106549365,0.771971227239155,0,0.0820770519262982,0.015625,0.0836120401337793
FALSE,1,0.235294117647059,0.240483383685801,0,0.587267921302869,0.037037037037037,0.271356783919598,0.296875,0.27257525083612
FALSE,0.333333333333333,0.294117647058824,0.259818731117825,0,0.508525985614242,0.0555555555555556,0.288107202680067,0.203125,0.289297658862876
FALSE,1,0.117647058823529,0.11238670694864,0,0.771971227239155,0.037037037037037,0.137353433835846,0.1875,0.138795986622074
FALSE,1,0.117647058823529,0.0725075528700906,0,0.771971227239155,0.037037037037037,0.0954773869346734,0.15625,0.096989966555184
TRUE,1,0.176470588235294,0.164954682779456,0.000977517106549365,0.674758960956899,0.0740740740740741,0.134003350083752,0.078125,0.135451505016722
FALSE,1,0.235294117647059,0.239274924471299,0,0.587267921302869,0,0.242881072026801,0.234375,0.244147157190635
FALSE,0.666666666666667,0.294117647058824,0.288821752265861,0,0.508525985614242,0.037037037037037,0.328308207705193,0.359375,0.32943143812709
TRUE,1,0.176470588235294,0.128700906344411,0.124144672531769,0.674758960956899,0,0.0971524288107203,0.109375,0.0986622073578595
TRUE,1,0.235294117647059,0.206646525679758,0.0303030303030303,0.587267921302869,0.12962962962963,0.185929648241206,0.1875,0.187290969899666
TRUE,1,0.294117647058824,0.252567975830816,0.0303030303030303,0.508525985614242,0.12962962962963,0.217755443886097,0.1875,0.219063545150502
TRUE,1,0.294117647058824,0.297885196374622,1,0.508525985614242,0,0.219430485762144,0.15625,0.220735785953177
TRUE,1,0.117647058823529,0.0948640483383686,0.00684261974584555,0.771971227239155,0,0.067001675041876,0.046875,0.068561872909699
TRUE,1,0.882352941176471,0.85619335347432,0.06158357771261,0.0469491021738842,0.888888888888889,0.860971524288107,0.84375,0.861204013377926
FALSE,1,0.0588235294117647,0.00483383685800604,0,0.879984856441661,0,0.0016750418760469,0.015625,0.00334448160535117
TRUE,1,0.117647058823529,0.0924471299093656,0.06158357771261,0.771971227239155,0,0.0703517587939698,0.09375,0.0719063545150502
FALSE,1,0.117647058823529,0.101510574018127,0,0.771971227239155,0.037037037037037,0.125628140703518,0.171875,0.127090301003344
TRUE,1,0.0588235294117647,0.0561933534743202,0.000977517106549365,0.879984856441661,0,0.0368509212730318,0.015625,0.0384615384615385
TRUE,1,0.529411764705882,0.50392749244713,0.249266862170088,0.264811820464373,0.203703703703704,0.418760469011725,0.296875,0.419732441471572
TRUE,1,0.294117647058824,0.250755287009063,0.06158357771261,0.508525985614242,0.111111111111111,0.212730318257956,0.1875,0.214046822742475
TRUE,1,0.235294117647059,0.191540785498489,0.000977517106549365,0.587267921302869,0.148148148148148,0.174204355108878,0.140625,0.175585284280936
FALSE,1,0.0588235294117647,0.0308157099697885,0,0.879984856441661,0,0.0284757118927973,0.015625,0.0301003344481605
TRUE,1,0.117647058823529,0.109365558912387,0.0303030303030303,0.771971227239155,0,0.0804020100502513,0.078125,0.0819397993311037
TRUE,1,0.235294117647059,0.186706948640483,0.06158357771261,0.587267921302869,0,0.135678391959799,0.09375,0.137123745819398
TRUE,1,0.294117647058824,0.271299093655589,0.0303030303030303,0.508525985614242,0.148148148148148,0.236180904522613,0.203125,0.237458193979933
FALSE,1,0.0588235294117647,0.0453172205438066,0,0.879984856441661,0,0.0435510887772194,0.03125,0.0451505016722408
TRUE,1,0.117647058823529,0.104531722054381,0,0.771971227239155,0.0740740740740741,0.0904522613065327,0.0625,0.0919732441471572
FALSE,1,0.0588235294117647,0.0175226586102719,0,0.879984856441661,0,0.0117252931323283,0,0.0133779264214047
TRUE,1,0.470588235294118,0.461631419939577,0.000977517106549365,0.316474404469681,0.537037037037037,0.47571189279732,0.46875,0.476588628762542
TRUE,1,0.352941176470588,0.322658610271903,0.124144672531769,0.437658243494478,0.203703703703704,0.293132328308208,0.28125,0.294314381270903
TRUE,1,0.529411764705882,0.5202416918429,1,0.264811820464373,0.296296296296296,0.460636515912898,0.40625,0.461538461538462
FALSE,1,0.0588235294117647,0.0404833836858006,0,0.879984856441661,0,0.0452261306532663,0.046875,0.0468227424749164
TRUE,1,0.0588235294117647,0.0459214501510574,0,0.879984856441661,0.0185185185185185,0.033500837520938,0.015625,0.0351170568561873
FALSE,1,0.0588235294117647,0.0374622356495468,0,0.879984856441661,0,0.0301507537688442,0,0.0317725752508361
TRUE,1,0.117647058823529,0.0634441087613293,0.00684261974584555,0.771971227239155,0,0.0452261306532663,0.046875,0.0468227424749164
FALSE,1,0.235294117647059,0.228398791540785,0,0.587267921302869,0,0.254606365159129,0.3125,0.255852842809365
TRUE,1,0.0588235294117647,0.0235649546827795,0.000977517106549365,0.879984856441661,0.111111111111111,0.0469011725293132,0.109375,0.048494983277592
TRUE,1,0.411764705882353,0.36797583081571,0.499511241446725,0.37387727558669,0.222222222222222,0.331658291457286,0.328125,0.332775919732441
TRUE,1,0.764705882352941,0.735347432024169,0.0146627565982405,0.104910956709543,0.814814814814815,0.752093802345059,0.75,0.752508361204013
TRUE,1,0.176470588235294,0.123867069486405,0.000977517106549365,0.674758960956899,0,0.0837520938023451,0.015625,0.0852842809364548
FALSE,1,0.117647058823529,0.0767371601208459,0,0.771971227239155,0.0185185185185185,0.0720268006700168,0,0.0735785953177258
FALSE,1,0.176470588235294,0.137160120845921,0,0.674758960956899,0,0.14070351758794,0.171875,0.142140468227425
TRUE,1,0.235294117647059,0.213293051359517,0.0146627565982405,0.587267921302869,0.222222222222222,0.217755443886097,0.25,0.217391304347826
TRUE,1,0.0588235294117647,0.0513595166163142,0.0303030303030303,0.879984856441661,0,0.0402010050251256,0.078125,0.0418060200668896
TRUE,1,0.470588235294118,0.474320241691843,0.499511241446725,0.316474404469681,0.444444444444444,0.470686767169179,0.515625,0.471571906354515
TRUE,1,0.352941176470588,0.340785498489426,0.06158357771261,0.437658243494478,0.166666666666667,0.291457286432161,0.234375,0.292642140468227
TRUE,1,0.117647058823529,0.0876132930513595,0.00684261974584555,0.771971227239155,0,0.0619765494137353,0.046875,0.0635451505016722
TRUE,1,0.235294117647059,0.218731117824773,0.000977517106549365,0.587267921302869,0.12962962962963,0.187604690117253,0.125,0.188963210702341
TRUE,1,0.0588235294117647,0.0561933534743202,0.00293255131964809,0.879984856441661,0,0.0385259631490787,0.03125,0.040133779264214
TRUE,1,0.176470588235294,0.164954682779456,0.06158357771261,0.674758960956899,0,0.120603015075377,0.09375,0.122073578595318
TRUE,1,0.470588235294118,0.441087613293051,0.249266862170088,0.316474404469681,0.351851851851852,0.418760469011725,0.421875,0.419732441471572
TRUE,1,0.176470588235294,0.152870090634441,0.124144672531769,0.674758960956899,0,0.113902847571189,0.109375,0.115384615384615
TRUE,1,0.176470588235294,0.172205438066465,0.249266862170088,0.674758960956899,0,0.128978224455611,0.125,0.130434782608696
TRUE,1,0.294117647058824,0.285800604229607,0.000977517106549365,0.508525985614242,0.222222222222222,0.261306532663317,0.203125,0.262541806020067
TRUE,1,0.294117647058824,0.25619335347432,0.0146627565982405,0.508525985614242,0.240740740740741,0.252931323283082,0.28125,0.254180602006689
TRUE,1,0.470588235294118,0.457401812688822,0.124144672531769,0.316474404469681,0.222222222222222,0.390284757118928,0.296875,0.391304347826087
FALSE,1,0.176470588235294,0.128700906344411,0,0.674758960956899,0,0.137353433835846,0.15625,0.138795986622074
TRUE,1,0.176470588235294,0.150453172205438,0.000977517106549365,0.674758960956899,0,0.102177554438861,0.015625,0.103678929765886
TRUE,1,0.235294117647059,0.190332326283988,0.00684261974584555,0.587267921302869,0.111111111111111,0.165829145728643,0.140625,0.167224080267559
TRUE,1,0.352941176470588,0.305135951661631,0.124144672531769,0.437658243494478,0.148148148148148,0.262981574539363,0.234375,0.264214046822742
FALSE,1,0.176470588235294,0.177643504531722,0,0.674758960956899,0,0.202680067001675,0.265625,0.204013377926421
TRUE,1,0.0588235294117647,0.0126888217522659,0,0.879984856441661,0,0.0050251256281407,0,0.00668896321070234
TRUE,1,0.294117647058824,0.297885196374622,1,0.508525985614242,0,0.219430485762144,0.15625,0.220735785953177
TRUE,1,0.117647058823529,0.0634441087613293,0.000977517106549365,0.771971227239155,0,0.0418760469011725,0.015625,0.0434782608695652
FALSE,1,0.176470588235294,0.174018126888218,0,0.674758960956899,0.037037037037037,0.201005025125628,0.234375,0.202341137123746
TRUE,1,0.235294117647059,0.213897280966767,0.000977517106549365,0.587267921302869,0.12962962962963,0.184254606365159,0.125,0.18561872909699
FALSE,1,0.411764705882353,0.375226586102719,0,0.37387727558669,0,0.398659966499162,0.53125,0.399665551839465
TRUE,1,0.0588235294117647,0.0054380664652568,0,0.879984856441661,0,0,0,0.00167224080267559
FALSE,1,0.294117647058824,0.244712990936556,0,0.508525985614242,0,0.273031825795645,0.34375,0.274247491638796
TRUE,1,0.411764705882353,0.413293051359517,0.499511241446725,0.37387727558669,0.240740740740741,0.370184254606365,0.359375,0.37123745819398
TRUE,1,0.117647058823529,0.0803625377643505,0.0303030303030303,0.771971227239155,0,0.0603015075376884,0.078125,0.0618729096989967
TRUE,1,0.0588235294117647,0.0416918429003021,0.00684261974584555,0.879984856441661,0,0.0301507537688442,0.046875,0.0317725752508361
FALSE,0.666666666666667,0.235294117647059,0.21631419939577,0,0.587267921302869,0.0185185185185185,0.28643216080402,0.390625,0.287625418060201
TRUE,1,0,0,0,1,0.0185185185185185,0.0033500837520938,0.015625,0.00334448160535117
TRUE,1,0.647058823529412,0.652567975830816,0.00293255131964809,0.176468801815296,0.685185185185185,0.654941373534338,0.609375,0.653846153846154
TRUE,1,0.117647058823529,0.11178247734139,0.124144672531769,0.771971227239155,0,0.085427135678392,0.109375,0.0869565217391304
TRUE,1,0.352941176470588,0.307552870090634,0.124144672531769,0.437658243494478,0.148148148148148,0.26465661641541,0.234375,0.265886287625418
TRUE,1,0.235294117647059,0.208459214501511,0.06158357771261,0.587267921302869,0,0.150753768844221,0.09375,0.152173913043478
FALSE,1,0.0588235294117647,0.0495468277945619,0,0.879984856441661,0,0.0569514237855946,0.0625,0.0585284280936455
FALSE,1,0.176470588235294,0.131722054380665,0,0.674758960956899,0,0.130653266331658,0.125,0.132107023411371
TRUE,1,0.411764705882353,0.417522658610272,0.249266862170088,0.37387727558669,0.185185185185185,0.353433835845896,0.28125,0.354515050167224
FALSE,1,0.235294117647059,0.218126888217523,0,0.587267921302869,0.037037037037037,0.244556113902848,0.25,0.245819397993311
FALSE,0.666666666666667,0.411764705882353,0.424773413897281,0,0.37387727558669,0,0.437185929648241,0.421875,0.438127090301003
FALSE,1,0.0588235294117647,0.059214501510574,0,0.879984856441661,0,0.067001675041876,0.0625,0.068561872909699
TRUE,1,0.882352941176471,0.850755287009063,0.06158357771261,0.0469491021738842,0.907407407407407,0.864321608040201,0.859375,0.862876254180602
TRUE,1,0.0588235294117647,0.0586102719033233,0.000977517106549365,0.879984856441661,0,0.0385259631490787,0.015625,0.040133779264214
FALSE,1,0.0588235294117647,0.00302114803625378,0,0.879984856441661,0,0,0,0
TRUE,1,0.117647058823529,0.0634441087613293,0.000977517106549365,0.771971227239155,0,0.0418760469011725,0.015625,0.0434782608695652
TRUE,1,0.705882352941177,0.725679758308157,0.0146627565982405,0.138806778075426,0.740740740740741,0.723618090452261,0.6875,0.724080267558528
TRUE,1,0.176470588235294,0.138368580060423,0.06158357771261,0.674758960956899,0,0.102177554438861,0.09375,0.103678929765886
TRUE,1,0.117647058823529,0.0900302114803625,0.00684261974584555,0.771971227239155,0,0.0636515912897822,0.046875,0.0652173913043478
TRUE,1,0.117647058823529,0.0972809667673716,0.00293255131964809,0.771971227239155,0.0740740740740741,0.0887772194304858,0.09375,0.0903010033444816
FALSE,1,0.0588235294117647,0.00906344410876133,0,0.879984856441661,0.0185185185185185,0.0117252931323283,0.015625,0.0133779264214047
FALSE,1,0.176470588235294,0.150453172205438,0,0.674758960956899,0,0.175879396984925,0.25,0.177257525083612
TRUE,1,0.176470588235294,0.128700906344411,0.124144672531769,0.674758960956899,0,0.0971524288107203,0.109375,0.0986622073578595
TRUE,1,0.117647058823529,0.102114803625378,0.00684261974584555,0.771971227239155,0.0740740740740741,0.0938023450586265,0.109375,0.0953177257525084
FALSE,1,0.117647058823529,0.0918429003021148,0,0.771971227239155,0,0.0938023450586265,0.125,0.0953177257525084
FALSE,1,0.176470588235294,0.167371601208459,0,0.674758960956899,0.0185185185185185,0.209380234505863,0.21875,0.210702341137124
TRUE,1,0.470588235294118,0.441691842900302,0.124144672531769,0.316474404469681,0.185185185185185,0.368509212730318,0.265625,0.369565217391304
TRUE,1,0.411764705882353,0.374622356495468,0.0146627565982405,0.37387727558669,0.314814814814815,0.35678391959799,0.328125,0.3561872909699
TRUE,1,0.235294117647059,0.193957703927492,0.000977517106549365,0.587267921302869,0,0.132328308207705,0.015625,0.133779264214047
FALSE,1,0.176470588235294,0.126888217522659,0,0.674758960956899,0,0.134003350083752,0.140625,0.135451505016722
FALSE,1,0.294117647058824,0.24833836858006,0,0.508525985614242,0.0185185185185185,0.281407035175879,0.34375,0.282608695652174
TRUE,1,0.176470588235294,0.171601208459215,0.0146627565982405,0.674758960956899,0.0925925925925926,0.149078726968174,0.140625,0.150501672240803
FALSE,0.666666666666667,0.352941176470588,0.355287009063444,0,0.437658243494478,0.037037037037037,0.396984924623116,0.390625,0.397993311036789
FALSE,0.666666666666667,0.235294117647059,0.212688821752266,0,0.587267921302869,0.0185185185185185,0.276381909547739,0.34375,0.277591973244147
TRUE,1,0.176470588235294,0.13595166163142,0.0146627565982405,0.674758960956899,0,0.0971524288107203,0.0625,0.0986622073578595
TRUE,1,0.235294117647059,0.187311178247734,0.0146627565982405,0.587267921302869,0.12962962962963,0.170854271356784,0.171875,0.172240802675585
FALSE,1,0.176470588235294,0.127492447129909,0,0.674758960956899,0,0.147403685092127,0.140625,0.148829431438127
TRUE,1,0.294117647058824,0.254380664652568,0.499511241446725,0.508525985614242,0,0.187604690117253,0.140625,0.188963210702341
TRUE,1,0.235294117647059,0.213293051359517,0.499511241446725,0.587267921302869,0,0.159128978224456,0.140625,0.160535117056856
TRUE,1,0.235294117647059,0.186706948640483,0.499511241446725,0.587267921302869,0,0.14070351758794,0.140625,0.142140468227425
TRUE,1,0.176470588235294,0.177039274924471,0.0146627565982405,0.674758960956899,0,0.125628140703518,0.0625,0.127090301003344
FALSE,0.333333333333333,0.411764705882353,0.387915407854985,0,0.37387727558669,0.037037037037037,0.435510887772194,0.453125,0.436454849498328
TRUE,1,0.117647058823529,0.0731117824773414,0.00684261974584555,0.771971227239155,0,0.0519262981574539,0.046875,0.0535117056856187
FALSE,1,0.0588235294117647,0.0489425981873112,0,0.879984856441661,0,0.0619765494137353,0.109375,0.0635451505016722
TRUE,1,0.117647058823529,0.102114803625378,0.124144672531769,0.771971227239155,0,0.0787269681742044,0.109375,0.0802675585284281
TRUE,1,0.235294117647059,0.196374622356495,1,0.587267921302869,0,0.149078726968174,0.15625,0.150501672240803
TRUE,1,0.117647058823529,0.11178247734139,0.249266862170088,0.771971227239155,0,0.0871021775544389,0.125,0.088628762541806
FALSE,1,0.0588235294117647,0.0537764350453172,0,0.879984856441661,0,0.0619765494137353,0.0625,0.0635451505016722
TRUE,1,0.235294117647059,0.196978851963746,0.0146627565982405,0.587267921302869,0.12962962962963,0.177554438860972,0.171875,0.178929765886288
TRUE,1,0.588235294117647,0.589728096676737,0.499511241446725,0.218315494859596,0.240740740740741,0.490787269681742,0.34375,0.491638795986622
FALSE,1,0.411764705882353,0.378851963746224,0,0.37387727558669,0,0.402010050251256,0.53125,0.403010033444816
TRUE,1,0.0588235294117647,0.0416918429003021,0.000977517106549365,0.879984856441661,0,0.0268006700167504,0.015625,0.0284280936454849
TRUE,1,0.0588235294117647,0.024773413897281,0.00293255131964809,0.879984856441661,0,0.016750418760469,0.03125,0.0183946488294314
TRUE,1,0.117647058823529,0.0954682779456193,0.000977517106549365,0.771971227239155,0.0555555555555556,0.0804020100502513,0.0625,0.0819397993311037
FALSE,1,0.0588235294117647,0.00302114803625378,0,0.879984856441661,0,0,0.015625,0.00167224080267559
TRUE,1,0.235294117647059,0.220543806646526,0.000977517106549365,0.587267921302869,0,0.150753768844221,0.015625,0.152173913043478
TRUE,1,0.0588235294117647,0.0374622356495468,0.000977517106549365,0.879984856441661,0.0555555555555556,0.0402010050251256,0.0625,0.0418060200668896
TRUE,1,0.294117647058824,0.259214501510574,0.499511241446725,0.508525985614242,0,0.190954773869347,0.140625,0.192307692307692
TRUE,1,0.294117647058824,0.256797583081571,0.06158357771261,0.508525985614242,0.148148148148148,0.227805695142379,0.21875,0.229096989966555
TRUE,1,0.176470588235294,0.123867069486405,0.00684261974584555,0.674758960956899,0.0740740740740741,0.108877721943049,0.109375,0.110367892976589
TRUE,1,0.235294117647059,0.232628398791541,1,0.587267921302869,0,0.174204355108878,0.15625,0.175585284280936
FALSE,1,0.117647058823529,0.088821752265861,0,0.771971227239155,0,0.0820770519262982,0.046875,0.0836120401337793
TRUE,1,0.0588235294117647,0.00785498489425982,0,0.879984856441661,0,0.0016750418760469,0,0.00334448160535117
FALSE,0.333333333333333,0.411764705882353,0.38429003021148,0,0.37387727558669,0.0555555555555556,0.440536013400335,0.484375,0.441471571906354
FALSE,1,0.117647058823529,0.0996978851963746,0,0.771971227239155,0,0.120603015075377,0.171875,0.122073578595318
TRUE,1,0.411764705882353,0.384894259818731,0.499511241446725,0.37387727558669,0.222222222222222,0.343383584589615,0.328125,0.344481605351171
FALSE,1,0.0588235294117647,0.0175226586102719,0,0.879984856441661,0,0.0184254606365159,0.046875,0.020066889632107
TRUE,1,0.235294117647059,0.229607250755287,0.0303030303030303,0.587267921302869,0.0925925925925926,0.190954773869347,0.15625,0.192307692307692
TRUE,1,0.176470588235294,0.152870090634441,0.06158357771261,0.674758960956899,0,0.112227805695142,0.09375,0.11371237458194
TRUE,1,0.470588235294118,0.478549848942598,0.499511241446725,0.316474404469681,0.388888888888889,0.457286432160804,0.46875,0.45819397993311
TRUE,1,0.529411764705882,0.529305135951662,0.499511241446725,0.264811820464373,0.240740740740741,0.448911222780569,0.34375,0.449832775919732
TRUE,1,0.294117647058824,0.264652567975831,0.0146627565982405,0.508525985614242,0.277777777777778,0.269681742043551,0.3125,0.269230769230769
TRUE,1,0.470588235294118,0.48036253776435,0.249266862170088,0.316474404469681,0.259259259259259,0.418760469011725,0.34375,0.419732441471572
FALSE,1,0.411764705882353,0.390332326283988,0,0.37387727558669,0,0.402010050251256,0.40625,0.403010033444816
TRUE,1,0.294117647058824,0.270090634441088,0.0146627565982405,0.508525985614242,0.259259259259259,0.268006700167504,0.296875,0.269230769230769
TRUE,1,0.0588235294117647,0.0283987915407855,0.000977517106549365,0.879984856441661,0.037037037037037,0.0284757118927973,0.046875,0.0301003344481605
FALSE,1,0.117647058823529,0.122658610271903,0,0.771971227239155,0,0.125628140703518,0.15625,0.127090301003344
TRUE,1,0.0588235294117647,0.0429003021148036,0.000977517106549365,0.879984856441661,0.037037037037037,0.0385259631490787,0.046875,0.040133779264214
